;_id;available;connected;estation;free;open;ticket;total;;
2441;5c6078fe25541729b7d5120c;3;1;239;17;1;1;20;;
2442;5c6078fe25541729b7d5120d;0;1;240;20;1;0;20;;
2443;5c6078fe25541729b7d5120e;2;1;241;13;1;0;15;;
2444;5c6078fe25541729b7d5120f;1;1;242;14;1;0;15;;
2445;5c6078fe25541729b7d51210;11;1;243;6;1;1;18;;
2446;5c6078fe25541729b7d51211;10;1;244;10;1;1;20;;
2447;5c6078fe25541729b7d51212;3;1;245;11;1;0;14;;
2448;5c6078fe25541729b7d51213;3;1;246;17;1;0;30;;
2449;5c6078fe25541729b7d51214;6;1;247;9;1;1;15;;
2450;5c6078fe25541729b7d51215;9;1;248;11;1;0;20;;
2451;5c6078fe25541729b7d51216;4;1;249;11;1;0;15;;
2452;5c6078fe25541729b7d51217;15;1;250;0;1;0;15;;
2453;5c6078fe25541729b7d51218;9;1;251;6;1;1;15;;
2454;5c6078fe25541729b7d51219;18;1;252;2;1;1;20;;
2455;5c6078fe25541729b7d5121a;15;1;253;0;1;0;15;;
2456;5c6078fe25541729b7d5121b;9;1;254;9;1;1;19;;
2457;5c6078fe25541729b7d5121c;6;1;255;12;1;0;18;;
2458;5c6078fe25541729b7d5121d;0;1;256;15;1;0;15;;
2459;5c6078fe25541729b7d5121e;18;1;86;2;1;1;20;;
2460;5c6078fe25541729b7d5121f;13;1;258;1;1;1;15;;
2461;5c6078fe25541729b7d51220;5;1;262;14;1;1;20;;
2462;5c6078fe25541729b7d51221;14;1;263;4;1;0;18;;
2463;5c6078fe25541729b7d51222;2;1;264;18;1;1;20;;
2464;5c6078fe25541729b7d51223;0;1;266;18;1;1;18;;
2465;5c6078fe25541729b7d51224;0;1;40;25;1;1;26;;
2466;5c6078fe25541729b7d51225;5;1;70;12;1;0;17;;
2467;5c6078fe25541729b7d51226;12;1;91;3;1;0;15;;
2468;5c6078fe25541729b7d51227;26;1;93;11;1;1;38;;
2469;5c6078fe25541729b7d51228;14;1;272;1;1;0;15;;
2470;5c6078fe25541729b7d51229;5;1;273;10;1;1;15;;
2471;5c6078fe25541729b7d5122a;6;1;274;9;1;0;15;;
2472;5c6078fe25541729b7d5122b;14;1;275;6;1;0;20;;
2473;5c6078fe25541729b7d5122c;16;1;257;2;1;0;20;;
2474;5c6078fe25541729b7d5122d;0;1;270;16;1;1;16;;
2475;5c6078fe25541729b7d5122e;1;1;271;14;1;0;15;;
2476;5c6078fe25541729b7d5122f;9;1;259;11;1;1;20;;
2477;5c6078fe25541729b7d51230;0;1;265;15;1;0;15;;
2478;5c6078fe25541729b7d51231;3;1;267;13;1;0;16;;
2479;5c6078fe25541729b7d51232;11;1;84;4;1;0;15;;
2480;5c6078fe25541729b7d51233;4;1;260;16;1;0;20;;
2481;5c6078fe25541729b7d51234;10;1;261;9;1;0;19;;
2482;5c6078fe25541729b7d51235;0;1;268;10;1;1;10;;
2483;5c6078fe25541729b7d51236;1;1;269;14;1;0;15;;
2484;5c6078fe25541729b7d51237;10;1;276;10;1;1;20;;
2485;5c607ca125541729b7d51238;11;1;63;9;1;1;20;;
2486;5c607ca125541729b7d51239;6;1;64;14;1;0;20;;
2487;5c607ca125541729b7d5123a;11;1;65;8;1;1;19;;
2488;5c607ca125541729b7d5123b;18;1;66;7;1;0;25;;
2489;5c607ca125541729b7d5123c;14;1;67;0;1;0;14;;
2490;5c607ca125541729b7d5123d;16;1;68;4;1;1;20;;
2491;5c607ca125541729b7d5123e;22;1;69;3;1;0;25;;
2492;5c607ca125541729b7d5123f;19;1;71;1;1;1;20;;
2493;5c607ca125541729b7d51240;5;1;72;10;1;0;15;;
2494;5c607ca125541729b7d51241;15;1;73;5;1;1;20;;
2495;5c607ca125541729b7d51242;7;1;74;13;1;1;20;;
2496;5c607ca125541729b7d51243;5;1;75;20;1;1;25;;
2497;5c607ca125541729b7d51244;12;1;76;7;1;1;19;;
2498;5c607ca125541729b7d51245;19;1;78;1;1;1;20;;
2499;5c607ca125541729b7d51246;2;1;79;17;1;0;20;;
2500;5c607ca125541729b7d51247;10;1;80;15;1;0;25;;
2501;5c607ca125541729b7d51248;0;1;81;20;1;0;20;;
2502;5c607ca125541729b7d51249;0;1;85;23;1;0;23;;
2503;5c607ca125541729b7d5124a;4;1;87;29;1;1;33;;
2504;5c607ca125541729b7d5124b;5;1;88;35;1;1;40;;
2505;5c607ca125541729b7d5124c;1;1;92;19;1;1;20;;
2506;5c607ca125541729b7d5124d;13;1;94;7;1;0;20;;
2507;5c607ca125541729b7d5124e;0;1;96;21;1;1;21;;
2508;5c607ca125541729b7d5124f;11;1;97;12;1;0;23;;
2509;5c607ca125541729b7d51250;4;1;98;11;1;1;15;;
2510;5c607ca125541729b7d51251;14;1;99;7;1;1;21;;
2511;5c607ca125541729b7d51252;11;1;100;9;1;0;20;;
2512;5c607ca125541729b7d51253;26;1;101;4;1;1;30;;
2513;5c607ca125541729b7d51254;6;1;102;14;1;0;20;;
2514;5c607ca125541729b7d51255;5;1;103;10;1;0;15;;
2515;5c607ca125541729b7d51256;1;1;108;14;1;1;15;;
2516;5c607ca125541729b7d51257;19;1;109;1;1;1;20;;
2517;5c607ca125541729b7d51258;12;1;117;18;1;1;30;;
2518;5c607ca125541729b7d51259;11;1;150;13;1;0;25;;
2519;5c607ca125541729b7d5125a;20;1;151;0;1;0;20;;
2520;5c607ca125541729b7d5125b;15;1;154;0;1;0;15;;
2521;5c607ca125541729b7d5125c;14;1;158;1;1;0;15;;
2522;5c607ca125541729b7d5125d;17;1;159;0;1;0;17;;
2523;5c607ca125541729b7d5125e;15;1;160;5;1;0;20;;
2524;5c607ca125541729b7d5125f;15;1;161;0;1;1;15;;
2525;5c607ca125541729b7d51260;19;1;162;0;1;0;19;;
2526;5c607ca125541729b7d51261;20;1;163;0;1;1;20;;
2527;5c607ca125541729b7d51262;17;1;164;0;1;0;17;;
2528;5c607ca125541729b7d51263;20;1;165;0;1;1;20;;
2529;5c607ca125541729b7d51264;13;1;166;2;1;0;15;;
2530;5c607ca125541729b7d51265;8;1;167;9;1;0;20;;
2531;5c607ca125541729b7d51266;14;1;168;1;1;0;15;;
2532;5c607ca125541729b7d51267;19;1;169;0;1;1;20;;
2533;5c607ca125541729b7d51268;0;1;170;19;1;0;20;;
2534;5c607ca125541729b7d51269;11;1;171;4;1;0;15;;
2535;5c607ca125541729b7d5126a;9;1;57;10;1;1;20;;
2536;5c607ca125541729b7d5126b;20;1;54;0;1;1;20;;
2537;5c607ca125541729b7d5126c;2;1;59;13;1;1;15;;
2538;5c607ca125541729b7d5126d;5;1;60;14;1;0;19;;
2539;5c607ca125541729b7d5126e;12;1;61;8;1;1;20;;
2540;5c607ca125541729b7d5126f;19;1;62;1;1;1;20;;
2541;5c607ca125541729b7d51270;4;1;31;15;1;0;20;;
2542;5c607ca125541729b7d51271;15;1;32;5;1;1;20;;
2543;5c607ca125541729b7d51272;3;1;34;14;1;0;17;;
2544;5c607ca125541729b7d51273;3;1;35;17;1;1;20;;
2545;5c607ca125541729b7d51274;11;1;37;7;1;1;20;;
2546;5c607ca125541729b7d51275;17;1;38;2;1;0;20;;
2547;5c607ca125541729b7d51276;18;1;39;1;1;1;19;;
2548;5c607ca125541729b7d51277;6;1;41;14;1;0;20;;
2549;5c607ca125541729b7d51278;16;1;42;4;1;1;20;;
2550;5c607ca125541729b7d51279;17;1;43;2;1;0;20;;
2551;5c607ca125541729b7d5127a;6;1;44;13;1;1;19;;
2552;5c607ca125541729b7d5127b;15;1;45;0;1;0;15;;
2553;5c607ca125541729b7d5127c;9;1;46;11;1;0;20;;
2554;5c607ca125541729b7d5127d;4;1;47;16;1;1;20;;
2555;5c607ca125541729b7d5127e;18;1;48;0;1;0;20;;
2556;5c607ca125541729b7d5127f;24;1;49;1;1;0;25;;
2557;5c607ca125541729b7d51280;34;1;50;6;1;1;40;;
2558;5c607ca125541729b7d51281;0;1;51;20;1;1;20;;
2559;5c607ca125541729b7d51282;14;1;52;11;1;1;25;;
2560;5c607ca125541729b7d51283;22;1;53;3;1;0;25;;
2561;5c607ca125541729b7d51284;15;1;55;10;1;0;25;;
2562;5c607ca125541729b7d51285;11;1;56;4;1;0;15;;
2563;5c607ca125541729b7d51286;5;1;77;15;1;1;20;;
2564;5c607ca125541729b7d51287;8;1;83;17;1;1;25;;
2565;5c607ca125541729b7d51288;7;1;89;23;1;0;30;;
2566;5c607ca125541729b7d51289;22;1;90;18;1;0;40;;
2567;5c607ca125541729b7d5128a;12;1;95;21;1;0;33;;
2568;5c607ca125541729b7d5128b;12;1;104;8;1;1;20;;
2569;5c607ca125541729b7d5128c;8;1;105;22;1;0;30;;
2570;5c607ca125541729b7d5128d;22;1;106;3;1;0;25;;
2571;5c607ca125541729b7d5128e;15;1;107;0;1;0;15;;
2572;5c607ca125541729b7d5128f;27;1;112;13;1;1;40;;
2573;5c607ca125541729b7d51290;7;1;115;9;1;0;16;;
2574;5c607ca125541729b7d51291;15;1;116;0;1;1;15;;
2575;5c607ca125541729b7d51292;4;1;118;16;1;0;20;;
2576;5c607ca125541729b7d51293;11;1;119;8;1;0;20;;
2577;5c607ca125541729b7d51294;13;1;120;4;1;1;18;;
2578;5c607ca125541729b7d51295;5;1;121;10;1;0;15;;
2579;5c607ca125541729b7d51296;0;1;122;15;1;0;15;;
2580;5c607ca125541729b7d51297;12;1;123;7;1;0;20;;
2581;5c607ca125541729b7d51298;16;1;124;9;1;1;25;;
2582;5c607ca125541729b7d51299;11;1;125;4;1;0;15;;
2583;5c607ca125541729b7d5129a;13;1;126;7;1;0;20;;
2584;5c607ca125541729b7d5129b;20;1;127;0;1;0;20;;
2585;5c607ca125541729b7d5129c;8;1;128;17;1;1;25;;
2586;5c607ca125541729b7d5129d;19;1;129;1;1;1;20;;
2587;5c607ca125541729b7d5129e;1;1;130;14;1;0;15;;
2588;5c607ca125541729b7d5129f;5;1;131;14;1;1;20;;
2589;5c607ca125541729b7d512a0;12;1;132;3;1;0;15;;
2590;5c607ca125541729b7d512a1;9;1;133;6;1;0;15;;
2591;5c607ca125541729b7d512a2;2;1;134;18;1;0;20;;
2592;5c607ca125541729b7d512a3;8;1;135;12;1;1;20;;
2593;5c607ca125541729b7d512a4;5;1;139;10;1;0;15;;
2594;5c607ca125541729b7d512a5;13;1;141;7;1;1;20;;
2595;5c607ca125541729b7d512a6;21;1;142;3;1;0;25;;
2596;5c607ca125541729b7d512a7;22;1;143;7;1;1;30;;
2597;5c607ca125541729b7d512a8;4;1;146;22;1;1;26;;
2598;5c607ca125541729b7d512a9;10;1;149;9;1;0;20;;
2599;5c607ca125541729b7d512aa;8;1;152;7;1;1;15;;
2600;5c607ca125541729b7d512ab;5;1;153;17;1;1;24;;
2601;5c607ca125541729b7d512ac;5;1;155;14;1;0;20;;
2602;5c607ca125541729b7d512ad;8;1;156;6;1;0;15;;
2603;5c607ca125541729b7d512ae;12;1;29;8;1;1;20;;
2604;5c607ca125541729b7d512af;24;1;9;1;1;1;25;;
2605;5c607ca125541729b7d512b0;9;1;13;15;1;1;24;;
2606;5c607ca125541729b7d512b1;6;1;14;14;1;1;20;;
2607;5c607ca125541729b7d512b2;27;1;15;7;1;1;34;;
2608;5c607ca125541729b7d512b3;8;1;16;12;1;1;20;;
2609;5c607ca125541729b7d512b4;24;1;18;0;1;1;24;;
2610;5c607ca125541729b7d512b5;5;1;28;20;1;0;25;;
2611;5c607ca125541729b7d512b6;32;1;148;3;1;1;36;;
2612;5c607ca125541729b7d512b7;0;1;17;0;1;1;40;;
2613;5c607ca125541729b7d512b8;3;1;30;17;1;0;20;;
2614;5c607ca125541729b7d512b9;5;1;11;22;1;1;27;;
2615;5c607ca125541729b7d512ba;15;1;5;0;1;1;15;;
2616;5c607ca125541729b7d512bb;3;1;6;12;1;1;15;;
2617;5c607ca125541729b7d512bc;15;1;36;10;1;0;25;;
2618;5c607ca125541729b7d512bd;20;1;1;4;1;1;25;;
2619;5c607ca125541729b7d512be;4;1;2;11;1;0;15;;
2620;5c607ca125541729b7d512bf;1;1;7;17;1;1;20;;
2621;5c607ca125541729b7d512c0;1;1;10;14;1;1;15;;
2622;5c607ca125541729b7d512c1;2;1;82;13;1;0;15;;
2623;5c607ca125541729b7d512c2;6;1;147;6;1;0;15;;
2624;5c607ca125541729b7d512c3;2;1;20;14;1;1;16;;
2625;5c607ca125541729b7d512c4;5;1;3;15;1;1;20;;
2626;5c607ca125541729b7d512c5;5;1;4;20;1;1;25;;
2627;5c607ca125541729b7d512c6;3;1;8;19;1;1;23;;
2628;5c607ca125541729b7d512c7;17;1;58;3;1;1;20;;
2629;5c607ca125541729b7d512c8;10;1;33;10;1;1;20;;
2630;5c607ca125541729b7d512c9;1;1;110;29;1;0;30;;
2631;5c607ca125541729b7d512ca;0;1;111;30;1;0;30;;
2632;5c607ca125541729b7d512cb;9;1;113;29;1;1;38;;
2633;5c607ca125541729b7d512cc;2;1;114;28;1;0;30;;
2634;5c607ca125541729b7d512cd;0;1;19;15;1;0;15;;
2635;5c607ca125541729b7d512ce;0;1;21;16;1;1;16;;
2636;5c607ca125541729b7d512cf;7;1;22;8;1;0;15;;
2637;5c607ca125541729b7d512d0;1;1;23;18;1;1;19;;
2638;5c607ca125541729b7d512d1;8;1;24;12;1;1;20;;
2639;5c607ca125541729b7d512d2;2;1;25;20;1;1;23;;
2640;5c607ca125541729b7d512d3;4;1;26;11;1;0;15;;
2641;5c607ca125541729b7d512d4;5;1;27;15;1;0;20;;
2642;5c607ca125541729b7d512d5;4;1;136;16;1;0;20;;
2643;5c607ca125541729b7d512d6;0;1;137;20;1;1;20;;
2644;5c607ca125541729b7d512d7;2;1;138;17;1;0;20;;
2645;5c607ca125541729b7d512d8;1;1;140;18;1;0;20;;
2646;5c607ca125541729b7d512d9;1;1;144;13;1;0;15;;
2647;5c607ca125541729b7d512da;8;1;145;7;1;0;15;;
2648;5c607ca125541729b7d512db;6;1;157;14;1;1;20;;
2649;5c607ca125541729b7d512dc;5;1;172;15;1;1;20;;
2650;5c607ca125541729b7d512dd;2;1;173;18;1;0;20;;
2651;5c607ca125541729b7d512de;3;1;174;16;1;1;19;;
2652;5c607ca125541729b7d512df;7;1;175;8;1;1;15;;
2653;5c607ca125541729b7d512e0;19;1;176;1;1;0;20;;
2654;5c607ca125541729b7d512e1;8;1;177;6;1;1;15;;
2655;5c607ca125541729b7d512e2;13;1;178;7;1;0;20;;
2656;5c607ca125541729b7d512e3;4;1;179;19;1;0;23;;
2657;5c607ca125541729b7d512e4;11;1;180;9;1;1;20;;
2658;5c607ca125541729b7d512e5;2;1;181;13;1;1;15;;
2659;5c607ca125541729b7d512e6;10;1;12;9;1;1;20;;
2660;5c607ca125541729b7d512e7;9;1;194;31;1;1;40;;
2661;5c607ca125541729b7d512e8;6;1;195;10;1;0;16;;
2662;5c607ca125541729b7d512e9;2;1;196;13;1;1;15;;
2663;5c607ca125541729b7d512ea;14;1;202;5;1;1;20;;
2664;5c607ca125541729b7d512eb;0;1;203;15;1;0;15;;
2665;5c607ca125541729b7d512ec;3;1;204;17;1;1;20;;
2666;5c607ca125541729b7d512ed;1;1;205;23;1;1;24;;
2667;5c607ca125541729b7d512ee;13;1;206;2;1;0;15;;
2668;5c607ca125541729b7d512ef;9;1;183;8;1;1;18;;
2669;5c607ca125541729b7d512f0;13;1;185;2;1;0;15;;
2670;5c607ca125541729b7d512f1;13;1;184;1;1;0;15;;
2671;5c607ca125541729b7d512f2;1;1;186;13;1;0;14;;
2672;5c607ca125541729b7d512f3;5;1;187;10;1;1;15;;
2673;5c607ca125541729b7d512f4;4;1;188;36;1;0;40;;
2674;5c607ca125541729b7d512f5;18;1;189;12;1;1;30;;
2675;5c607ca125541729b7d512f6;15;1;190;3;1;1;18;;
2676;5c607ca125541729b7d512f7;15;1;191;0;1;0;15;;
2677;5c607ca125541729b7d512f8;20;1;192;0;1;1;20;;
2678;5c607ca125541729b7d512f9;18;0;193;2;1;1;20;;
2679;5c607ca125541729b7d512fa;5;1;197;10;1;0;15;;
2680;5c607ca125541729b7d512fb;12;1;198;8;1;1;20;;
2681;5c607ca125541729b7d512fc;2;1;199;13;1;0;15;;
2682;5c607ca125541729b7d512fd;1;1;200;14;1;0;15;;
2683;5c607ca125541729b7d512fe;4;1;201;16;1;0;20;;
2684;5c607ca125541729b7d512ff;3;1;182;18;1;0;21;;
2685;5c607ca125541729b7d51300;14;1;207;1;1;0;15;;
2686;5c607ca125541729b7d51301;14;1;208;6;1;0;20;;
2687;5c607ca125541729b7d51302;17;1;209;1;1;1;18;;
2688;5c607ca125541729b7d51303;4;1;210;11;1;1;15;;
2689;5c607ca125541729b7d51304;7;1;211;8;1;0;15;;
2690;5c607ca125541729b7d51305;1;1;212;14;1;1;15;;
2691;5c607ca125541729b7d51306;12;1;213;3;1;0;15;;
2692;5c607ca125541729b7d51307;8;1;214;7;1;1;15;;
2693;5c607ca125541729b7d51308;12;1;215;3;1;1;15;;
2694;5c607ca125541729b7d51309;8;1;216;9;1;0;17;;
2695;5c607ca125541729b7d5130a;3;1;217;22;1;1;25;;
2696;5c607ca125541729b7d5130b;6;1;218;9;1;1;15;;
2697;5c607ca125541729b7d5130c;3;1;219;15;1;0;18;;
2698;5c607ca125541729b7d5130d;7;1;220;9;1;1;16;;
2699;5c607ca125541729b7d5130e;2;1;221;17;1;1;20;;
2700;5c607ca125541729b7d5130f;5;1;222;15;1;0;20;;
2701;5c607ca125541729b7d51310;6;1;223;13;1;1;20;;
2702;5c607ca125541729b7d51311;19;1;224;1;1;0;20;;
2703;5c607ca125541729b7d51312;1;1;225;19;1;1;20;;
2704;5c607ca125541729b7d51313;4;1;226;26;1;0;30;;
2705;5c607ca125541729b7d51314;3;1;227;17;1;1;20;;
2706;5c607ca125541729b7d51315;1;1;228;14;1;1;15;;
2707;5c607ca125541729b7d51316;2;1;229;14;1;0;16;;
2708;5c607ca125541729b7d51317;1;1;230;14;1;0;15;;
2709;5c607ca125541729b7d51318;11;1;231;4;1;1;15;;
2710;5c607ca125541729b7d51319;14;1;232;1;1;1;15;;
2711;5c607ca125541729b7d5131a;5;1;233;10;1;1;15;;
2712;5c607ca125541729b7d5131b;8;1;234;7;1;0;15;;
2713;5c607ca125541729b7d5131c;1;1;235;14;1;1;15;;
2714;5c607ca125541729b7d5131d;3;1;236;12;1;1;15;;
2715;5c607ca125541729b7d5131e;6;1;237;9;1;1;15;;
2716;5c607ca125541729b7d5131f;14;1;238;1;1;0;15;;
2717;5c607ca125541729b7d51320;3;1;239;17;1;1;20;;
2718;5c607ca125541729b7d51321;0;1;240;20;1;0;20;;
2719;5c607ca125541729b7d51322;2;1;241;13;1;0;15;;
2720;5c607ca125541729b7d51323;0;1;242;15;1;0;15;;
2721;5c607ca125541729b7d51324;11;1;243;6;1;1;18;;
2722;5c607ca125541729b7d51325;10;1;244;10;1;1;20;;
2723;5c607ca125541729b7d51326;3;1;245;11;1;0;14;;
2724;5c607ca125541729b7d51327;3;1;246;17;1;0;30;;
2725;5c607ca125541729b7d51328;6;1;247;9;1;1;15;;
2726;5c607ca125541729b7d51329;9;1;248;11;1;0;20;;
2727;5c607ca125541729b7d5132a;6;1;249;9;1;0;15;;
2728;5c607ca125541729b7d5132b;15;1;250;0;1;0;15;;
2729;5c607ca125541729b7d5132c;9;1;251;6;1;1;15;;
2730;5c607ca125541729b7d5132d;19;1;252;1;1;1;20;;
2731;5c607ca125541729b7d5132e;13;1;253;2;1;0;15;;
2732;5c607ca125541729b7d5132f;10;1;254;8;1;1;19;;
2733;5c607ca125541729b7d51330;6;1;255;12;1;0;18;;
2734;5c607ca125541729b7d51331;1;1;256;14;1;0;15;;
2735;5c607ca125541729b7d51332;18;1;86;2;1;1;20;;
2736;5c607ca125541729b7d51333;13;1;258;1;1;1;15;;
2737;5c607ca125541729b7d51334;5;1;262;14;1;1;20;;
2738;5c607ca125541729b7d51335;14;1;263;4;1;0;18;;
2739;5c607ca125541729b7d51336;3;1;264;17;1;1;20;;
2740;5c607ca125541729b7d51337;0;1;266;18;1;1;18;;
2741;5c607ca125541729b7d51338;0;1;40;25;1;1;26;;
2742;5c607ca125541729b7d51339;5;1;70;12;1;0;17;;
2743;5c607ca125541729b7d5133a;12;1;91;3;1;0;15;;
2744;5c607ca125541729b7d5133b;27;1;93;10;1;1;38;;
2745;5c607ca125541729b7d5133c;14;1;272;1;1;0;15;;
2746;5c607ca125541729b7d5133d;5;1;273;10;1;1;15;;
2747;5c607ca125541729b7d5133e;5;1;274;10;1;0;15;;
2748;5c607ca125541729b7d5133f;14;1;275;6;1;0;20;;
2749;5c607ca125541729b7d51340;17;1;257;1;1;0;20;;
2750;5c607ca125541729b7d51341;0;1;270;16;1;1;16;;
2751;5c607ca125541729b7d51342;1;1;271;14;1;0;15;;
2752;5c607ca125541729b7d51343;9;1;259;11;1;1;20;;
2753;5c607ca125541729b7d51344;0;1;265;15;1;0;15;;
2754;5c607ca125541729b7d51345;3;1;267;13;1;0;16;;
2755;5c607ca125541729b7d51346;13;1;84;2;1;0;15;;
2756;5c607ca125541729b7d51347;4;1;260;16;1;0;20;;
2757;5c607ca125541729b7d51348;10;1;261;9;1;0;19;;
2758;5c607ca125541729b7d51349;0;1;268;10;1;1;10;;
2759;5c607ca125541729b7d5134a;1;1;269;14;1;0;15;;
2760;5c607ca125541729b7d5134b;10;1;276;10;1;1;20;;
2761;5c60804725541729b7d5134c;11;1;63;9;1;1;20;;
2762;5c60804725541729b7d5134d;6;1;64;14;1;0;20;;
2763;5c60804725541729b7d5134e;10;1;65;9;1;1;19;;
2764;5c60804725541729b7d5134f;17;1;66;8;1;0;25;;
2765;5c60804725541729b7d51350;14;1;67;0;1;0;14;;
2766;5c60804725541729b7d51351;15;1;68;5;1;1;20;;
2767;5c60804725541729b7d51352;23;1;69;2;1;0;25;;
2768;5c60804725541729b7d51353;19;1;71;1;1;1;20;;
2769;5c60804725541729b7d51354;6;1;72;9;1;0;15;;
2770;5c60804725541729b7d51355;16;1;73;4;1;1;20;;
2771;5c60804725541729b7d51356;7;1;74;13;1;1;20;;
2772;5c60804725541729b7d51357;8;1;75;17;1;1;25;;
2773;5c60804725541729b7d51358;11;1;76;8;1;1;19;;
2774;5c60804725541729b7d51359;19;1;78;1;1;1;20;;
2775;5c60804725541729b7d5135a;1;1;79;18;1;0;20;;
2776;5c60804725541729b7d5135b;10;1;80;15;1;0;25;;
2777;5c60804725541729b7d5135c;3;1;81;17;1;0;20;;
2778;5c60804725541729b7d5135d;1;1;85;22;1;0;23;;
2779;5c60804725541729b7d5135e;4;1;87;29;1;1;33;;
2780;5c60804725541729b7d5135f;5;1;88;35;1;1;40;;
2781;5c60804725541729b7d51360;4;1;92;16;1;1;20;;
2782;5c60804725541729b7d51361;10;1;94;10;1;0;20;;
2783;5c60804725541729b7d51362;9;1;96;12;1;1;21;;
2784;5c60804725541729b7d51363;8;1;97;15;1;0;23;;
2785;5c60804725541729b7d51364;2;1;98;13;1;1;15;;
2786;5c60804725541729b7d51365;16;1;99;5;1;1;21;;
2787;5c60804725541729b7d51366;11;1;100;9;1;0;20;;
2788;5c60804725541729b7d51367;25;1;101;5;1;1;30;;
2789;5c60804725541729b7d51368;13;1;102;7;1;0;20;;
2790;5c60804725541729b7d51369;6;1;103;9;1;0;15;;
2791;5c60804725541729b7d5136a;1;1;108;14;1;1;15;;
2792;5c60804725541729b7d5136b;20;1;109;0;1;1;20;;
2793;5c60804725541729b7d5136c;12;1;117;18;1;1;30;;
2794;5c60804725541729b7d5136d;10;1;150;13;1;0;25;;
2795;5c60804725541729b7d5136e;20;1;151;0;1;0;20;;
2796;5c60804725541729b7d5136f;15;1;154;0;1;0;15;;
2797;5c60804725541729b7d51370;14;1;158;1;1;0;15;;
2798;5c60804725541729b7d51371;16;1;159;1;1;0;17;;
2799;5c60804725541729b7d51372;16;1;160;4;1;0;20;;
2800;5c60804725541729b7d51373;15;1;161;0;1;1;15;;
2801;5c60804725541729b7d51374;19;1;162;0;1;0;19;;
2802;5c60804725541729b7d51375;20;1;163;0;1;1;20;;
2803;5c60804725541729b7d51376;16;1;164;1;1;0;17;;
2804;5c60804725541729b7d51377;20;1;165;0;1;1;20;;
2805;5c60804725541729b7d51378;13;1;166;2;1;0;15;;
2806;5c60804725541729b7d51379;8;1;167;9;1;0;20;;
2807;5c60804725541729b7d5137a;14;1;168;1;1;0;15;;
2808;5c60804725541729b7d5137b;18;1;169;1;1;1;20;;
2809;5c60804725541729b7d5137c;2;1;170;17;1;0;20;;
2810;5c60804725541729b7d5137d;11;1;171;4;1;0;15;;
2811;5c60804725541729b7d5137e;9;1;57;10;1;1;20;;
2812;5c60804725541729b7d5137f;20;1;54;0;1;1;20;;
2813;5c60804725541729b7d51380;0;1;59;15;1;1;15;;
2814;5c60804725541729b7d51381;5;1;60;14;1;0;19;;
2815;5c60804725541729b7d51382;13;1;61;7;1;1;20;;
2816;5c60804725541729b7d51383;19;1;62;1;1;1;20;;
2817;5c60804725541729b7d51384;4;1;31;15;1;0;20;;
2818;5c60804725541729b7d51385;14;1;32;6;1;1;20;;
2819;5c60804725541729b7d51386;4;1;34;13;1;0;17;;
2820;5c60804725541729b7d51387;3;1;35;17;1;1;20;;
2821;5c60804725541729b7d51388;11;1;37;7;1;1;20;;
2822;5c60804725541729b7d51389;18;1;38;1;1;0;20;;
2823;5c60804725541729b7d5138a;18;1;39;1;1;1;19;;
2824;5c60804725541729b7d5138b;6;1;41;14;1;0;20;;
2825;5c60804725541729b7d5138c;16;1;42;4;1;1;20;;
2826;5c60804725541729b7d5138d;15;1;43;4;1;0;20;;
2827;5c60804725541729b7d5138e;7;1;44;12;1;1;19;;
2828;5c60804725541729b7d5138f;15;1;45;0;1;0;15;;
2829;5c60804725541729b7d51390;9;1;46;11;1;0;20;;
2830;5c60804725541729b7d51391;5;1;47;15;1;1;20;;
2831;5c60804725541729b7d51392;18;1;48;0;1;0;20;;
2832;5c60804725541729b7d51393;24;1;49;1;1;0;25;;
2833;5c60804725541729b7d51394;32;1;50;8;1;1;40;;
2834;5c60804725541729b7d51395;0;1;51;20;1;1;20;;
2835;5c60804725541729b7d51396;16;1;52;9;1;1;25;;
2836;5c60804725541729b7d51397;22;1;53;3;1;0;25;;
2837;5c60804725541729b7d51398;15;1;55;10;1;0;25;;
2838;5c60804725541729b7d51399;11;1;56;4;1;0;15;;
2839;5c60804725541729b7d5139a;5;1;77;15;1;1;20;;
2840;5c60804725541729b7d5139b;9;1;83;16;1;1;25;;
2841;5c60804725541729b7d5139c;7;1;89;23;1;0;30;;
2842;5c60804725541729b7d5139d;22;1;90;18;1;0;40;;
2843;5c60804725541729b7d5139e;12;1;95;21;1;0;33;;
2844;5c60804725541729b7d5139f;12;1;104;8;1;1;20;;
2845;5c60804725541729b7d513a0;8;1;105;22;1;0;30;;
2846;5c60804725541729b7d513a1;22;1;106;3;1;0;25;;
2847;5c60804725541729b7d513a2;15;1;107;0;1;0;15;;
2848;5c60804725541729b7d513a3;26;1;112;14;1;1;40;;
2849;5c60804725541729b7d513a4;7;1;115;9;1;0;16;;
2850;5c60804725541729b7d513a5;13;1;116;2;1;1;15;;
2851;5c60804725541729b7d513a6;2;1;118;18;1;0;20;;
2852;5c60804725541729b7d513a7;11;1;119;8;1;0;20;;
2853;5c60804725541729b7d513a8;16;1;120;1;1;1;18;;
2854;5c60804725541729b7d513a9;5;1;121;10;1;0;15;;
2855;5c60804725541729b7d513aa;1;1;122;14;1;0;15;;
2856;5c60804725541729b7d513ab;11;1;123;8;1;0;20;;
2857;5c60804725541729b7d513ac;17;1;124;8;1;1;25;;
2858;5c60804725541729b7d513ad;11;1;125;4;1;0;15;;
